video,frame,landmark_id,x,y
(정상)문열고들어감2,74,27,1.1231791973114014,2.857046127319336
(정상)문열고들어감2,74,28,0.9277417659759521,2.8724422454833984
(정상)문열고들어감2,74,29,1.14076566696167,2.9318289756774902
(정상)문열고들어감2,74,30,0.9382820129394531,2.9504923820495605
(정상)문열고들어감2,74,31,1.0603389739990234,3.0643649101257324
(정상)문열고들어감2,74,32,0.9249981641769409,3.0742170810699463
(정상)문열고들어감2,75,0,0.8901684284210205,0.494717001914978
(정상)문열고들어감2,75,1,0.9126691818237305,0.4199957847595215
(정상)문열고들어감2,75,2,0.9291735887527466,0.4143226146697998
(정상)문열고들어감2,75,3,0.9429200291633606,0.40935957431793213
(정상)문열고들어감2,75,4,0.8647740483283997,0.43358170986175537
(정상)문열고들어감2,75,5,0.8504252433776855,0.43715834617614746
(정상)문열고들어감2,75,6,0.839043140411377,0.441025972366333
(정상)문열고들어감2,75,7,0.9670209288597107,0.42230820655822754
(정상)문열고들어감2,75,8,0.8310710191726685,0.4631158113479614
(정상)문열고들어감2,75,9,0.9247517585754395,0.5525525808334351
(정상)문열고들어감2,75,10,0.8701449632644653,0.568853497505188
(정상)문열고들어감2,75,11,1.1104520559310913,0.7526413202285767
(정상)문열고들어감2,75,12,0.7766098380088806,0.7939756512641907
(정상)문열고들어감2,75,13,1.205230712890625,1.225350022315979
(정상)문열고들어감2,75,14,0.7189368605613708,1.2264060974121094
(정상)문열고들어감2,75,15,1.1814570426940918,1.584746241569519
(정상)문열고들어감2,75,16,0.7068772912025452,1.5349433422088623
(정상)문열고들어감2,75,17,1.2021045684814453,1.7114713191986084
(정상)문열고들어감2,75,18,0.6870553493499756,1.6541006565093994
(정상)문열고들어감2,75,19,1.158041000366211,1.7327615022659302
(정상)문열고들어감2,75,20,0.7181546092033386,1.6624540090560913
(정상)문열고들어감2,75,21,1.1439465284347534,1.683276891708374
(정상)문열고들어감2,75,22,0.7338478565216064,1.6196751594543457
(정상)문열고들어감2,75,23,1.0929871797561646,1.6290655136108398
(정상)문열고들어감2,75,24,0.8612254858016968,1.6539957523345947
(정상)문열고들어감2,75,25,1.090112566947937,2.295940399169922
(정상)문열고들어감2,75,26,0.8719782829284668,2.302834987640381
(정상)문열고들어감2,75,27,1.110319972038269,2.8330130577087402
(정상)문열고들어감2,75,28,0.8941956162452698,2.8347253799438477
(정상)문열고들어감2,75,29,1.1314822435379028,2.914646625518799
(정상)문열고들어감2,75,30,0.9019312858581543,2.917640447616577
(정상)문열고들어감2,75,31,1.0428694486618042,3.0363361835479736
(정상)문열고들어감2,75,32,0.892288088798523,3.02707839012146
(정상)문열고들어감2,76,0,0.8478279709815979,0.5003073215484619
(정상)문열고들어감2,76,1,0.8759137392044067,0.43141305446624756
(정상)문열고들어감2,76,2,0.8939769864082336,0.4295673370361328
(정상)문열고들어감2,76,3,0.9090365171432495,0.42746007442474365
(정상)문열고들어감2,76,4,0.8305799961090088,0.4364767074584961
(정상)문열고들어감2,76,5,0.8191426992416382,0.4370298385620117
(정상)문열고들어감2,76,6,0.8100916147232056,0.4376572370529175
(정상)문열고들어감2,76,7,0.9344696998596191,0.44468629360198975
(정상)문열고들어감2,76,8,0.8074747920036316,0.45510685443878174
(정상)문열고들어감2,76,9,0.8824716210365295,0.5559145212173462
(정상)문열고들어감2,76,10,0.8311280608177185,0.5610264539718628
(정상)문열고들어감2,76,11,1.072144865989685,0.7791591882705688
(정상)문열고들어감2,76,12,0.7521619200706482,0.8064199686050415
(정상)문열고들어감2,76,13,1.1631861925125122,1.2174285650253296
(정상)문열고들어감2,76,14,0.6886515617370605,1.2123504877090454
(정상)문열고들어감2,76,15,1.115689754486084,1.540672779083252
(정상)문열고들어감2,76,16,0.6796188354492188,1.525933861732483
(정상)문열고들어감2,76,17,1.1249867677688599,1.660677194595337
(정상)문열고들어감2,76,18,0.6647438406944275,1.6463439464569092
(정상)문열고들어감2,76,19,1.0843009948730469,1.6747040748596191
(정상)문열고들어감2,76,20,0.6919577121734619,1.652885913848877
(정상)문열고들어감2,76,21,1.0748178958892822,1.627455234527588
(정상)문열고들어감2,76,22,0.7051020860671997,1.609569787979126
(정상)문열고들어감2,76,23,1.0547857284545898,1.623072862625122
(정상)문열고들어감2,76,24,0.8325226902961731,1.6405467987060547
(정상)문열고들어감2,76,25,1.0409815311431885,2.265699625015259
(정상)문열고들어감2,76,26,0.8245881795883179,2.2709133625030518
(정상)문열고들어감2,76,27,1.0415499210357666,2.7896060943603516
(정상)문열고들어감2,76,28,0.8335214853286743,2.7934012413024902
(정상)문열고들어감2,76,29,1.0576454401016235,2.8694276809692383
(정상)문열고들어감2,76,30,0.837967574596405,2.8743786811828613
(정상)문열고들어감2,76,31,0.9764562845230103,2.985107183456421
(정상)문열고들어감2,76,32,0.8313618898391724,2.981130838394165
(정상)문열고들어감2,77,0,0.8268094658851624,0.4929654598236084
(정상)문열고들어감2,77,1,0.8573691248893738,0.4224470853805542
(정상)문열고들어감2,77,2,0.8739103674888611,0.4207102060317993
(정상)문열고들어감2,77,3,0.8883631229400635,0.4190284013748169
(정상)문열고들어감2,77,4,0.8112485408782959,0.4271343946456909
(정상)문열고들어감2,77,5,0.7987114191055298,0.4282444715499878
(정상)문열고들어감2,77,6,0.7888163328170776,0.429010272026062
(정상)문열고들어감2,77,7,0.9144740700721741,0.4420522451400757
(정상)문열고들어감2,77,8,0.7842522859573364,0.44717609882354736
(정상)문열고들어감2,77,9,0.8592362403869629,0.5582001209259033
(정상)문열고들어감2,77,10,0.8066031336784363,0.5581165552139282
(정상)문열고들어감2,77,11,1.0256767272949219,0.8130584359169006
(정상)문열고들어감2,77,12,0.734397828578949,0.7771168351173401
(정상)문열고들어감2,77,13,1.0803109407424927,1.3223354816436768
(정상)문열고들어감2,77,14,0.6878945827484131,1.2034358978271484
(정상)문열고들어감2,77,15,1.0437489748001099,1.6207469701766968
(정상)문열고들어감2,77,16,0.6699815988540649,1.4727003574371338
(정상)문열고들어감2,77,17,1.0537844896316528,1.7402443885803223
(정상)문열고들어감2,77,18,0.6532520055770874,1.582466959953308
(정상)문열고들어감2,77,19,1.0198757648468018,1.7363674640655518
(정상)문열고들어감2,77,20,0.6756631135940552,1.5831431150436401
(정상)문열고들어감2,77,21,1.0094743967056274,1.6863852739334106
(정상)문열고들어감2,77,22,0.6906143426895142,1.5445727109909058
(정상)문열고들어감2,77,23,1.0049245357513428,1.6061726808547974
(정상)문열고들어감2,77,24,0.7925147414207458,1.6055375337600708
(정상)문열고들어감2,77,25,1.0068315267562866,2.2181193828582764
(정상)문열고들어감2,77,26,0.8093572854995728,2.212247133255005
(정상)문열고들어감2,77,27,1.0318169593811035,2.713517189025879
(정상)문열고들어감2,77,28,0.8320868015289307,2.699263572692871
(정상)문열고들어감2,77,29,1.049986481666565,2.7957067489624023
(정상)문열고들어감2,77,30,0.8420981764793396,2.779383897781372
(정상)문열고들어감2,77,31,0.9686639308929443,2.898049831390381
(정상)문열고들어감2,77,32,0.8215490579605103,2.879746437072754
(정상)문열고들어감2,78,0,0.8096105456352234,0.49650871753692627
(정상)문열고들어감2,78,1,0.836229145526886,0.42755722999572754
(정상)문열고들어감2,78,2,0.8514143824577332,0.4281902313232422
(정상)문열고들어감2,78,3,0.8642681241035461,0.4289281368255615
(정상)문열고들어감2,78,4,0.7897839546203613,0.43102848529815674
(정상)문열고들어감2,78,5,0.7744612097740173,0.4327660799026489
(정상)문열고들어감2,78,6,0.7620077133178711,0.43451082706451416
(정상)문열고들어감2,78,7,0.8873112201690674,0.45328474044799805
(정상)문열고들어감2,78,8,0.750508189201355,0.4563736915588379
(정상)문열고들어감2,78,9,0.8397737145423889,0.5681684017181396
(정상)문열고들어감2,78,10,0.7859398722648621,0.5671001672744751
(정상)문열고들어감2,78,11,0.988318920135498,0.8184289932250977
(정상)문열고들어감2,78,12,0.6800788640975952,0.7850398421287537
(정상)문열고들어감2,78,13,1.0477278232574463,1.3050141334533691
(정상)문열고들어감2,78,14,0.6162943840026855,1.191463589668274
(정상)문열고들어감2,78,15,1.0387941598892212,1.6167160272598267
(정상)문열고들어감2,78,16,0.597935676574707,1.3717703819274902
(정상)문열고들어감2,78,17,1.0528401136398315,1.7430040836334229
(정상)문열고들어감2,78,18,0.5786533355712891,1.4506794214248657
(정상)문열고들어감2,78,19,1.0239408016204834,1.7405493259429932
(정상)문열고들어감2,78,20,0.5986920595169067,1.4365898370742798
(정상)문열고들어감2,78,21,1.0121594667434692,1.6811422109603882
(정상)문열고들어감2,78,22,0.6162006855010986,1.4102647304534912
(정상)문열고들어감2,78,23,0.9499253630638123,1.6185649633407593
(정상)문열고들어감2,78,24,0.7325023412704468,1.6086894273757935
(정상)문열고들어감2,78,25,0.9360650181770325,2.212263584136963
(정상)문열고들어감2,78,26,0.7523998618125916,2.230778455734253
(정상)문열고들어감2,78,27,0.9476609230041504,2.721949577331543
(정상)문열고들어감2,78,28,0.7574892044067383,2.727726697921753
(정상)문열고들어감2,78,29,0.9537526369094849,2.8011999130249023
(정상)문열고들어감2,78,30,0.7583183646202087,2.8098320960998535
(정상)문열고들어감2,78,31,0.9123649001121521,2.916912794113159
(정상)문열고들어감2,78,32,0.7726023197174072,2.9142274856567383
(정상)문열고들어감2,79,0,0.777438759803772,0.5065902471542358
(정상)문열고들어감2,79,1,0.8032037019729614,0.4361691474914551
(정상)문열고들어감2,79,2,0.8191291689872742,0.4341636896133423
(정상)문열고들어감2,79,3,0.8332998156547546,0.43267130851745605
(정상)문열고들어감2,79,4,0.7568185329437256,0.4423905611038208
(정상)문열고들어감2,79,5,0.7429958581924438,0.44371724128723145
(정상)문열고들어감2,79,6,0.7317232489585876,0.4449387788772583
(정상)문열고들어감2,79,7,0.8588938117027283,0.45518195629119873
(정상)문열고들어감2,79,8,0.7259503602981567,0.46248674392700195
(정상)문열고들어감2,79,9,0.8091429471969604,0.5795910358428955
(정상)문열고들어감2,79,10,0.7589137554168701,0.579247236251831
(정상)문열고들어감2,79,11,0.9771333336830139,0.8342540264129639
(정상)문열고들어감2,79,12,0.6672971248626709,0.7786557674407959
(정상)문열고들어감2,79,13,1.1028798818588257,1.2737716436386108
(정상)문열고들어감2,79,14,0.6077316403388977,1.1602799892425537
(정상)문열고들어감2,79,15,1.1377241611480713,1.6193115711212158
(정상)문열고들어감2,79,16,0.5734803676605225,1.4069620370864868
(정상)문열고들어감2,79,17,1.1716899871826172,1.7374757528305054
(정상)문열고들어감2,79,18,0.5477999448776245,1.5033228397369385
(정상)문열고들어감2,79,19,1.1327341794967651,1.7524352073669434
(정상)문열고들어감2,79,20,0.5706841945648193,1.5129903554916382
(정상)문열고들어감2,79,21,1.113091230392456,1.7065370082855225
(정상)문열고들어감2,79,22,0.5893934369087219,1.482940435409546
(정상)문열고들어감2,79,23,0.9486290216445923,1.667443037033081
(정상)문열고들어감2,79,24,0.7231206893920898,1.6547799110412598
(정상)문열고들어감2,79,25,0.9409103393554688,2.2938432693481445
(정상)문열고들어감2,79,26,0.7326114177703857,2.278573751449585
(정상)문열고들어감2,79,27,0.9341309070587158,2.831878423690796
(정상)문열고들어감2,79,28,0.7357870936393738,2.830434799194336
(정상)문열고들어감2,79,29,0.947378396987915,2.9099278450012207
(정상)문열고들어감2,79,30,0.7431819438934326,2.9229788780212402
(정상)문열고들어감2,79,31,0.8721683621406555,3.03173565864563
(정상)문열고들어감2,79,32,0.7182335257530212,3.0075714588165283
(정상)문열고들어감2,80,0,0.7528457641601562,0.5092647075653076
(정상)문열고들어감2,80,1,0.7777742147445679,0.43744194507598877
(정상)문열고들어감2,80,2,0.7936093211174011,0.4345959424972534
(정상)문열고들어감2,80,3,0.8074286580085754,0.4319964647293091
(정상)문열고들어감2,80,4,0.7284175157546997,0.447229266166687
(정상)문열고들어감2,80,5,0.713398277759552,0.4509838819503784
(정상)문열고들어감2,80,6,0.701530396938324,0.45504021644592285
(정상)문열고들어감2,80,7,0.8325867652893066,0.4539989233016968
(정상)문열고들어감2,80,8,0.6918455362319946,0.4838041067123413
(정상)문열고들어감2,80,9,0.7850189208984375,0.5816205739974976
(정상)문열고들어감2,80,10,0.7318873405456543,0.5888165235519409
(정상)문열고들어감2,80,11,0.9579440951347351,0.8575052618980408
(정상)문열고들어감2,80,12,0.6414526104927063,0.8380600214004517
(정상)문열고들어감2,80,13,1.0123957395553589,1.3534077405929565
(정상)문열고들어감2,80,14,0.5866633057594299,1.2898823022842407
(정상)문열고들어감2,80,15,0.9941943287849426,1.6755074262619019
(정상)문열고들어감2,80,16,0.5766602754592896,1.4984157085418701
(정상)문열고들어감2,80,17,1.0114130973815918,1.793989658355713
(정상)문열고들어감2,80,18,0.558188259601593,1.589985966682434
(정상)문열고들어감2,80,19,0.978545069694519,1.8049153089523315
(정상)문열고들어감2,80,20,0.5827978849411011,1.579682469367981
(정상)문열고들어감2,80,21,0.9648734331130981,1.7527484893798828
(정상)문열고들어감2,80,22,0.5993726253509521,1.5463889837265015
(정상)문열고들어감2,80,23,0.9321250915527344,1.660178542137146
(정상)문열고들어감2,80,24,0.7027081251144409,1.6652166843414307
(정상)문열고들어감2,80,25,0.935260534286499,2.2730696201324463
(정상)문열고들어감2,80,26,0.7261278033256531,2.312102794647217
(정상)문열고들어감2,80,27,0.9396182298660278,2.818345069885254
(정상)문열고들어감2,80,28,0.7276116609573364,2.8751072883605957
(정상)문열고들어감2,80,29,0.9504777789115906,2.904940128326416
(정상)문열고들어감2,80,30,0.7325581908226013,2.968899726867676
(정상)문열고들어감2,80,31,0.8942020535469055,3.013599395751953
(정상)문열고들어감2,80,32,0.7267252802848816,3.0562548637390137
(정상)문열고들어감2,81,0,0.7178952693939209,0.513744592666626
(정상)문열고들어감2,81,1,0.7460421323776245,0.43730175495147705
(정상)문열고들어감2,81,2,0.7641443610191345,0.434240460395813
(정상)문열고들어감2,81,3,0.779411256313324,0.4316585063934326
(정상)문열고들어감2,81,4,0.6950705647468567,0.44659554958343506
(정상)문열고들어감2,81,5,0.681978166103363,0.44901609420776367
(정상)문열고들어감2,81,6,0.6714792847633362,0.4519023895263672
(정상)문열고들어감2,81,7,0.803297221660614,0.45483243465423584
(정상)문열고들어감2,81,8,0.6627184748649597,0.4784296751022339
(정상)문열고들어감2,81,9,0.7546330094337463,0.5811235904693604
(정상)문열고들어감2,81,10,0.6978160738945007,0.587533712387085
(정상)문열고들어감2,81,11,0.9408212900161743,0.8678781986236572
(정상)문열고들어감2,81,12,0.6056877970695496,0.8485539555549622
(정상)문열고들어감2,81,13,1.01748788356781,1.3503434658050537
(정상)문열고들어감2,81,14,0.5507010817527771,1.3261492252349854
(정상)문열고들어감2,81,15,0.9830814599990845,1.6912239789962769
(정상)문열고들어감2,81,16,0.5563280582427979,1.6490967273712158
(정상)문열고들어감2,81,17,1.0002717971801758,1.8089816570281982
(정상)문열고들어감2,81,18,0.5410300493240356,1.7758424282073975
(정상)문열고들어감2,81,19,0.9574110507965088,1.8253586292266846
(정상)문열고들어감2,81,20,0.5750154852867126,1.784740686416626
(정상)문열고들어감2,81,21,0.9434959292411804,1.778262972831726
(정상)문열고들어감2,81,22,0.5885271430015564,1.7356969118118286
(정상)문열고들어감2,81,23,0.9147182106971741,1.709059715270996
(정상)문열고들어감2,81,24,0.6757131218910217,1.7206075191497803
(정상)문열고들어감2,81,25,0.9132840633392334,2.36725115776062
(정상)문열고들어감2,81,26,0.6907950043678284,2.387986898422241
(정상)문열고들어감2,81,27,0.9236423969268799,2.935208320617676
(정상)문열고들어감2,81,28,0.6994543671607971,2.9793505668640137
(정상)문열고들어감2,81,29,0.9352520108222961,3.023165225982666
(정상)문열고들어감2,81,30,0.7049664855003357,3.0784854888916016
(정상)문열고들어감2,81,31,0.8738732933998108,3.13525390625
(정상)문열고들어감2,81,32,0.6971227526664734,3.1649603843688965
(정상)문열고들어감2,82,0,0.7009198665618896,0.5188754796981812
(정상)문열고들어감2,82,1,0.7279127836227417,0.4438976049423218
(정상)문열고들어감2,82,2,0.7444704174995422,0.44102585315704346
(정상)문열고들어감2,82,3,0.7590685486793518,0.43864214420318604
(정상)문열고들어감2,82,4,0.6784646511077881,0.45041561126708984
(정상)문열고들어감2,82,5,0.6632178425788879,0.4520965814590454
(정상)문열고들어감2,82,6,0.6511097550392151,0.454240083694458
(정상)문열고들어감2,82,7,0.781726598739624,0.4602029323577881
(정상)문열고들어감2,82,8,0.6406114101409912,0.4769101142883301
(정상)문열고들어감2,82,9,0.7323240637779236,0.5880892276763916
(정상)문열고들어감2,82,10,0.6771336197853088,0.5937809944152832
(정상)문열고들어감2,82,11,0.913935661315918,0.8887072801589966
(정상)문열고들어감2,82,12,0.5745790600776672,0.8652684688568115
(정상)문열고들어감2,82,13,0.9774425029754639,1.3664331436157227
(정상)문열고들어감2,82,14,0.5235815048217773,1.321481704711914
(정상)문열고들어감2,82,15,0.9480092525482178,1.7154651880264282
(정상)문열고들어감2,82,16,0.49038469791412354,1.6345165967941284
(정상)문열고들어감2,82,17,0.9609779119491577,1.8420333862304688
(정상)문열고들어감2,82,18,0.46818193793296814,1.755367636680603
(정상)문열고들어감2,82,19,0.9269824028015137,1.8513414859771729
(정상)문열고들어감2,82,20,0.48971712589263916,1.764833688735962
(정상)문열고들어감2,82,21,0.9153846502304077,1.7983722686767578
(정상)문열고들어감2,82,22,0.5050528049468994,1.7163009643554688
(정상)문열고들어감2,82,23,0.8666266202926636,1.7318669557571411
(정상)문열고들어감2,82,24,0.6343231201171875,1.7391016483306885
(정상)문열고들어감2,82,25,0.8426387310028076,2.407416820526123
(정상)문열고들어감2,82,26,0.6175533533096313,2.39894437789917
(정상)문열고들어감2,82,27,0.8401264548301697,3.0163521766662598
(정상)문열고들어감2,82,28,0.6144688129425049,3.012385368347168
(정상)문열고들어감2,82,29,0.8464761972427368,3.1038975715637207
(정상)문열고들어감2,82,30,0.6196449398994446,3.108009099960327
(정상)문열고들어감2,82,31,0.7845755219459534,3.2228710651397705
(정상)문열고들어감2,82,32,0.6018947958946228,3.2092318534851074
(정상)문열고들어감2,83,0,0.6780717968940735,0.5188509225845337
(정상)문열고들어감2,83,1,0.7020432949066162,0.44303274154663086
(정상)문열고들어감2,83,2,0.717587411403656,0.4405078887939453
(정상)문열고들어감2,83,3,0.7310965657234192,0.438124418258667
(정상)문열고들어감2,83,4,0.6543748378753662,0.450092077255249
(정상)문열고들어감2,83,5,0.6382409334182739,0.45286643505096436
(정상)문열고들어감2,83,6,0.6249645948410034,0.45623743534088135
(정상)문열고들어감2,83,7,0.7518547177314758,0.45882225036621094
(정상)문열고들어감2,83,8,0.611276388168335,0.4843086004257202
(정상)문열고들어감2,83,9,0.7084694504737854,0.5853065252304077
(정상)문열고들어감2,83,10,0.6532300710678101,0.5927608013153076
(정상)문열고들어감2,83,11,0.8802855014801025,0.8731973767280579
(정상)문열고들어감2,83,12,0.5337439179420471,0.8570996522903442
(정상)문열고들어감2,83,13,0.9312750101089478,1.3344643115997314
(정상)문열고들어감2,83,14,0.4909028112888336,1.3413962125778198
(정상)문열고들어감2,83,15,0.9172635078430176,1.6817909479141235
(정상)문열고들어감2,83,16,0.4784139394760132,1.6602360010147095
(정상)문열고들어감2,83,17,0.9329409599304199,1.8129043579101562
(정상)문열고들어감2,83,18,0.4593689739704132,1.7850234508514404
(정상)문열고들어감2,83,19,0.9006759524345398,1.8244571685791016
(정상)문열고들어감2,83,20,0.4858877956867218,1.7847716808319092
(정상)문열고들어감2,83,21,0.8886920213699341,1.7681100368499756
(정상)문열고들어감2,83,22,0.49993377923965454,1.7344919443130493
(정상)문열고들어감2,83,23,0.838643491268158,1.6865686178207397
(정상)문열고들어감2,83,24,0.6062480211257935,1.7043060064315796
(정상)문열고들어감2,83,25,0.8315905332565308,2.344058036804199
(정상)문열고들어감2,83,26,0.6090366840362549,2.3863794803619385
(정상)문열고들어감2,83,27,0.8240361213684082,2.9097511768341064
(정상)문열고들어감2,83,28,0.6063278913497925,2.989931106567383
(정상)문열고들어감2,83,29,0.8232629299163818,2.9974935054779053
(정상)문열고들어감2,83,30,0.6050740480422974,3.0878987312316895
(정상)문열고들어감2,83,31,0.7922903895378113,3.1026644706726074
(정상)문열고들어감2,83,32,0.624126672744751,3.1807384490966797
(정상)문열고들어감2,84,0,0.6495726108551025,0.5287976264953613
(정상)문열고들어감2,84,1,0.6732993721961975,0.449607253074646
(정상)문열고들어감2,84,2,0.6877928376197815,0.4486393928527832
(정상)문열고들어감2,84,3,0.7012548446655273,0.44840872287750244
(정상)문열고들어감2,84,4,0.6277695894241333,0.45315730571746826
(정상)문열고들어감2,84,5,0.6137200593948364,0.45402514934539795
(정상)문열고들어감2,84,6,0.6003783345222473,0.45583200454711914
(정상)문열고들어감2,84,7,0.7209137082099915,0.472412109375
(정상)문열고들어감2,84,8,0.5856600403785706,0.48039567470550537
(정상)문열고들어감2,84,9,0.6791650056838989,0.590646505355835
(정상)문열고들어감2,84,10,0.6254316568374634,0.5982561111450195
(정상)문열고들어감2,84,11,0.8515141010284424,0.8800472617149353
(정상)문열고들어감2,84,12,0.511256992816925,0.8554667234420776
(정상)문열고들어감2,84,13,0.9184657335281372,1.3449387550354004
(정상)문열고들어감2,84,14,0.4579218626022339,1.3336613178253174
(정상)문열고들어감2,84,15,0.8993318676948547,1.6972532272338867
(정상)문열고들어감2,84,16,0.4271564185619354,1.6781935691833496
(정상)문열고들어감2,84,17,0.9159469604492188,1.822120189666748
(정상)문열고들어감2,84,18,0.40070992708206177,1.8098100423812866
