video,frame_count,hand_motion_sum,hand_motion_mean,hand_motion_std,hand_motion_max,body_motion_sum,body_motion_mean,body_motion_std,body_motion_max,upper_body_angle_mean,upper_body_angle_std,upper_body_angle_max,upper_body_angle_min,arm_extension_mean,arm_extension_std,arm_extension_max,arm_extension_min
C021_A18_SY15_P01_S02_02DAS.mp4,600,2.1970205788393278,0.0378796651524022,0.0515372726629268,0.2306672492061511,0.9468398673035919,0.016324825298337793,0.026308476605560363,0.1478003946479104,-16.98017213814593,102.26754485939831,179.08883791235385,-179.30120897766673,0.11401238025237542,0.03594918177637835,0.1739201156343695,0.018438354908359
C021_A18_SY15_P01_S02_02DBS.mp4,600,2.0259478108855262,0.03433809848958519,0.05257626629763887,0.2852085426488493,1.1440224622542068,0.019390211224647572,0.046935677494320656,0.2655236774031699,-9.22639213314847,54.46836636895366,152.19761905542924,-156.68161802776683,0.092727987729629,0.04339307278814804,0.16467707341008858,0.008912260627985813
C021_A18_SY15_P01_S03_01NAS.mp4,600,3.425011545681625,0.05805104314714618,0.0665124533743486,0.33597138142977434,1.113934755850698,0.018880250099164372,0.04784570657829239,0.20774745150678817,-24.138443913262666,55.130942492232954,145.08264042287325,-177.8780779999242,0.09721758551601892,0.04222284168087406,0.2577018995104128,0.05838177018740089
C021_A18_SY15_P01_S03_01NBS.mp4,600,1.660828841936971,0.02814964138876222,0.02910703921576693,0.1423060546451952,0.5544652889833835,0.009397716762430229,0.008620967325885642,0.030531655557276098,27.26936777329271,35.80694064641927,158.98953829632325,-16.697755425386838,0.15784944479358554,0.0377625680069268,0.21637173470109608,0.052256313338148466
C021_A18_SY15_P01_S03_02NAS.mp4,600,2.285277366054383,0.038733514678887845,0.026627464496796212,0.13352330754351532,0.6397860241031489,0.010843830917002523,0.006172306751038246,0.024422374026220158,-26.78807343270748,67.89326264968857,115.7080635011584,-173.53688882788217,0.15401063565270456,0.04495737047267057,0.25246140177796567,0.058043683034016164
C021_A18_SY15_P01_S03_02NBS.mp4,600,1.63050192164919,0.02763562579066424,0.028508231503962565,0.16192528348798166,0.7903708949012272,0.013396116862732664,0.007707543959311826,0.02706027333757779,36.63386731997034,52.08751226633558,173.32075767798864,-54.057072083558126,0.17766164108305368,0.03769530707920098,0.22475893956444665,0.03892147610094148
C021_A18_SY15_P01_S04_01DAS.mp4,600,2.080061397448039,0.03525527792284812,0.022703716675219605,0.10385822096176062,1.1851154132840633,0.02008670192006887,0.013029246954259438,0.045466412497108324,-2.2594944987814722,64.97317495965477,179.7487668228438,-173.8894658105961,0.16579609062096826,0.03623779353915921,0.22943828138750255,0.09928769260161437
C021_A18_SY15_P01_S04_01DBS.mp4,600,2.0208338167318676,0.034251420622574025,0.02873936886614944,0.1419903471856073,1.145947428503848,0.01942283777125166,0.014673872380260142,0.05364217657042748,35.18666007912802,56.3620463033055,174.311117547699,-19.527660441980398,0.15415205250699507,0.049735641845439785,0.23881927121144983,0.08276869957663219
C021_A18_SY15_P01_S04_02DAS.mp4,600,1.9335235956230532,0.032771586366492425,0.02863495329993684,0.15989274047658894,1.049411311140967,0.01778663239221978,0.013520910223138338,0.048336920525754216,-4.120468365894092,86.03221240097149,178.2994687461414,-175.9969476019656,0.1483422664120921,0.05011286555568524,0.23295339838197873,0.02559041823396795
C021_A18_SY15_P01_S04_02DBS.mp4,600,1.5584092417609243,0.026413715962049566,0.024033986276445454,0.08066447031171797,0.9999527705752272,0.01694835204364792,0.013601496196487234,0.042530557128248755,10.856482183245586,52.754369737336226,175.2547746052194,-179.85405189393907,0.14815411393408578,0.04553066780581954,0.2164283860596673,0.07209609504511848
C021_A18_SY15_P01_S05_01DAS.mp4,600,1.86149126316583,0.031550699375692035,0.026469670855713768,0.153235338011143,0.8760700513455739,0.014848644938060575,0.010179214266815744,0.0362935403845316,-0.5728642773845745,29.279170510376026,93.6424562726925,-91.60866659091373,0.12745102925071172,0.0572931873867696,0.20182375787676476,0.021408704080032818
C021_A18_SY15_P01_S05_01DBS.mp4,600,2.121788736759108,0.03596252096201878,0.04591191316631629,0.25284637724276765,0.8654420351287722,0.014668509069979189,0.012361453917633615,0.04386949286066239,19.483809106233927,54.77226604632099,178.07020767819313,-169.73279272785845,0.18213683406441764,0.053755745892802284,0.27772319438079207,0.0687144359753867
C021_A18_SY15_P01_S05_02DAS.mp4,600,2.417163216291291,0.04096886807273375,0.04445992742618918,0.17872459192052298,0.8463803072499203,0.014345428936439327,0.009636599235837005,0.03746411086655495,1.0354642796219728,36.27210147137714,114.77142054017648,-116.70755398238401,0.12378913705856168,0.06344949659556905,0.23907270904335776,0.015711502560539853
