video,track_id,frame_count,move_distance,avg_speed,max_speed,min_speed,std_speed,movement_range,trajectory_variance,hand_motion_sum,hand_motion_mean,hand_motion_std,hand_motion_max,body_motion_sum,body_motion_mean,body_motion_std,body_motion_max,upper_body_angle_mean,upper_body_angle_std,upper_body_angle_max,upper_body_angle_min,arm_extension_mean,arm_extension_std,arm_extension_max,arm_extension_min
C021_A21_SY16_P07_S07_01DBS,3049,600,516.3865258678104,0.8620810114654598,19.20889972540604,0.0308338145437847,0.9531249212306068,59.80793762207031,105.82770725706678,5.399919306844852,0.0915240560482178,0.1525006032442804,0.4226953096527795,2.5198525949739667,0.0427093660165079,0.0765951316201282,0.2034779507111766,-1.6038697540986453,60.5098889285024,176.68025551240845,-179.03006742560578,0.094175550747927,0.0575328905430962,0.1730263083156437,0.0232226060955996
C021_A18_SY16_P01_S06_02DAS,3154,600,433.9782536147692,0.7245045970196483,53.88074773546517,0.0014651814707228,2.457194730348804,183.20462036132807,434.5250733514976,1.8069819113710972,0.0306268120571372,0.0315806693594293,0.1474085946298031,0.3016180489652137,0.0051121703214443,0.0055501518441344,0.0302912592962501,7.82452837368157,3.884373018595684,14.379585708763551,-3.205112466936295,0.0556919467971613,0.0545357963833806,0.2021455681623499,0.0046259454708953
C021_A18_SY16_P01_S08_02DAS,2211,600,688.3658555056184,1.1491917454183949,43.91616468011942,0.0314110428500328,2.479671656000562,152.761474609375,526.0275171212279,1.3030093492326016,0.0220849042242813,0.0212968130822795,0.1110417593432251,0.3156192406520977,0.0053494786551203,0.0041566554808971,0.0164690518138021,-7.086810404852492,11.806354070188258,13.841362079839431,-43.44529287249857,0.1378175836757624,0.0281989527342595,0.1790107724635427,0.0525265980118299
C021_A18_SY16_P07_S07_02DAS,1821,600,637.5710096891535,1.0643923367097723,13.860298626889412,0.0182049056234168,1.420862684278386,63.63914489746094,145.79833293824092,1.0503970551551465,0.0328249079735983,0.0263101208610348,0.0965906452794234,0.1388882231174419,0.00434025697242,0.0029399454871542,0.011656365236019,-16.953551135380483,38.815083236748166,10.685450976990946,-130.42715858080214,0.0696196502166787,0.041267120108007,0.1418883361836554,0.0197643077561524
C021_A18_SY16_P07_S06_02DAS,2674,600,1036.3828042525174,1.7301883209557876,23.296894701056992,0.0145590458671278,1.9068772516895884,119.09015655517578,328.50771468834,2.114692286563239,0.0358422421451396,0.0233382955257176,0.0889193053287003,0.4658636315220757,0.0078959937546114,0.0060850645030197,0.024926174557574,17.588950490475437,14.517872878073009,54.439070217630615,0.7844342309688239,0.0987149077560089,0.0302318649383144,0.167663546141002,0.053241477568016
C021_A18_SY16_P07_S03_03DAS,257,600,442.7869240279435,0.7392102237528274,31.338341830815622,0.0060062720381846,1.6096261907516762,142.37125396728516,320.33843305669336,0.9108660796850528,0.0154384081302551,0.0125687969313247,0.0602446558435493,0.2321682162553671,0.0039350545128028,0.0047349053460713,0.0216471554512984,0.6546894077196538,8.656469291282582,15.06054588426885,-35.403283745787185,0.1732021554192587,0.0190377764664111,0.2310273750582727,0.1461346994249255
C021_A18_SY16_P07_S03_02DAS,2242,600,1627.0100109522298,2.7162103688684955,125.1794359406652,0.0076435758398622,6.056738376036515,323.1878204345703,927.596191553901,1.3634753858817237,0.02310975230308,0.0279482680810434,0.1744503564966211,0.3595892338338862,0.0060947327768455,0.0045814172279534,0.0241366802698264,-24.31141420999287,43.729703668950414,8.983993111300855,-157.1533556764374,0.1633880665832799,0.0364461412697022,0.237254571469112,0.0668106741324614
C021_A18_SY16_P07_S03_01DBS,466,600,429.0262574085265,0.716237491500044,41.25099492611958,0.0132423104397234,1.866127355452216,144.70729064941406,647.757726190151,0.5998899983556053,0.0101676270907729,0.0108500207087805,0.0503914687351418,0.2445390112152868,0.0041447290036489,0.0048437154387171,0.0237162067331935,-4.653273323703962,10.158477616335688,10.67335173065937,-22.38069125713073,0.1912568450921253,0.0254313696479308,0.2149289644938761,0.1314881587888228
C021_A21_SY15_P01_S05_01DBS,3602,600,2139.293212362037,3.5714410890851984,20.618431520576173,0.0469029170837476,3.0312043413769065,552.421760559082,13817.022167949126,1.9958790403097253,0.0338284583103343,0.0291112751505503,0.1438160097214066,0.9375856784850954,0.015891282686188,0.0115514938328852,0.0532011980511315,31.904851432086343,66.10012683292568,177.26741996653968,-134.85851338750498,0.1401247569305252,0.0645563779634994,0.2532001658550895,0.0457457629172723
C021_A21_SY15_P01_S11_01DBS,497,600,2284.719213436068,3.814222393048523,29.92197226556866,0.0110125995811786,3.9282348079031135,913.9040069580078,43582.79481037993,2.0484574704191787,0.0347196181426979,0.030988540777274,0.132695806216199,1.0902345286115556,0.0184785513323992,0.0159450747241754,0.0734141169405251,11.29271678910393,89.07367818607614,179.46800287417489,-179.15440877366254,0.1641085244745682,0.0783839413095432,0.321266587046335,0.0119907251658357
C021_A17_SY15_P01_S11_01DBS,1915,600,1542.174997697433,2.5745826338855307,51.72716360028513,0.0232457335055095,3.666780315491109,835.4433212280273,20086.74545435968,1.0992685281603325,0.0186316699688191,0.0219529236439328,0.0867809867403014,0.607221632414423,0.0102918920748207,0.0119899717410342,0.0466094059628689,24.146831913423945,81.42719529685711,179.8681508290369,-176.3858957436836,0.1963772019016176,0.0378080473083227,0.3095273655431546,0.1509291842516719
C021_A18_SY15_P07_S14_02DBS,3318,600,957.1671372578206,1.5979417984270805,8.575996820687148,0.0210991316129222,1.6932187668516308,430.2432632446289,5489.6092659936585,1.194439876024416,0.0205937909659382,0.0242381643724219,0.131551644213283,0.7961422741486216,0.0137265909335969,0.0342453105865384,0.1933194872297834,16.336359505407987,67.40485249922531,174.7313132873575,-179.2909948466668,0.1517268344615817,0.0501390482978423,0.284341605339784,0.0808171194816738
C021_A18_SY15_P07_S14_03DAS,1103,600,819.5287008581843,1.368161437158905,10.331300326764008,0.0134277430447637,1.6644265094802233,399.2868270874024,3591.719522103186,1.307770610632678,0.0221656035700453,0.0268345165310729,0.1329754732726043,0.3962773982151967,0.006716566071444,0.0060195797190262,0.0291985484897153,-35.752540675459635,55.990207679309336,9.44632847369326,-178.515120182752,0.1268253237341023,0.0468018457528197,0.226234159812848,0.0349364237267518
C021_A18_SY15_P07_S14_03DBS,3407,600,1056.466969066607,1.763717811463451,15.415052730343088,0.0098302609498477,2.212311757452473,454.2024765014648,4348.576764218635,1.018984147535872,0.0172709177548452,0.0214322064665778,0.0910833102393121,0.5182741515694701,0.0087843076537198,0.0098627959062263,0.0390109542559376,17.415005939132204,59.808313768833386,175.1070956906578,-175.3501760504786,0.1416805051675491,0.0690044324761243,0.2753512315449407,0.0761582287862734
C021_A18_SY16_P07_S08_03DAS,1185,600,249.27390543581612,0.4161500925472726,42.65425723230052,0.008495710216284,1.9350678673233548,119.92222595214844,222.58055176764387,0.6215977492796323,0.0105355550725361,0.0139510253470921,0.0677700914487232,0.1355823698738139,0.0022980062690476,0.0020531125846717,0.0104187622696655,-18.873780678589657,6.811818122923436,-2.1098463992393848,-29.144175121342176,0.2263236245517189,0.0155086948974719,0.2444465626230191,0.1787338830606502
C021_A21_SY15_P01_S13_01NBS,2935,600,1837.268812794584,3.067226732545216,37.14255504476538,0.0861769427053761,3.1334817435107363,404.92681884765625,8290.858204179507,3.8646213027090814,0.0715670611612793,0.1189294856105404,0.4792970671932789,2.9253493255069,0.0541731356575351,0.1222679370003625,0.4165848410008601,43.36046348746571,80.41958699136005,175.28684542580982,-171.90691679851892,0.1569620666654905,0.0445305836513342,0.2522747448217277,0.0570542370128056
C021_A18_SY16_P07_S08_01DBS,368,600,332.02640500665603,0.5543011769727145,26.346768616597306,0.0075077932878044,1.2600862209922612,113.36449432373048,586.7466226706373,0.2572612512360686,0.0043603601904418,0.0038243627052782,0.0182334934199203,0.1525996395183053,0.0025864345681068,0.0037025945819131,0.021724484388254,1.655386899751656,3.2072257976082263,8.946012062281389,-8.261226955178168,0.2062187091992482,0.0030259844694137,0.2145320379683872,0.1981545160773469
C021_A18_SY15_P07_S13_03NAS,1820,600,698.8230891165035,1.1666495644682873,9.242051548214992,0.0168335514883744,1.5043943329745402,331.7561340332031,1668.8179206833456,0.905754626727876,0.0153517733343707,0.0159278425215885,0.0734010702660148,0.3753640089271079,0.0063621018462221,0.0080719462325006,0.0313545918711717,7.613662684189509,24.927788592490742,166.82022874037867,-31.147391396390137,0.1069827607901307,0.0609322979002127,0.2133746046707333,0.0452640602792835
C021_A18_SY15_P07_S14_01DBS,2078,600,1171.531809645753,1.9558127039161144,17.474844357955217,0.0287265751626368,1.9500442084359688,474.73563385009766,7709.498492409935,1.608122852974455,0.0272563195419399,0.0425498517678906,0.2444257873239002,1.2207639209460597,0.0206909139143399,0.058139410895664,0.3472544658854552,37.029250188706605,69.01011787855795,170.96094657143064,-164.89601982279527,0.164154438425254,0.0548222702957094,0.2753237971080305,0.0980836871098497
C021_A18_SY16_P07_S11_03NAS,1493,600,357.21237593821564,0.5963478730187232,13.373680403691322,0.0107084198718928,0.9747995333124808,96.82470703125,392.5825436919012,0.6747155814309261,0.0114358573123885,0.0120057508755111,0.064114478759114,0.1528367005165845,0.0025904525511285,0.0030383572134711,0.0206059934768249,-10.435668303797517,6.940040788898826,2.640253641125096,-20.927395436057,0.0666184389357115,0.0479597040012414,0.166073661425774,0.0061271275786117
C021_A18_SY16_P01_S04_02DAS,1481,600,203.69066457565268,0.3400511929476671,27.41929604307153,0.002471923828125,1.2651843455151752,102.11590576171876,441.83947188405,0.7720230126920424,0.0130851358083397,0.0105733992105498,0.0443956343516199,0.089153545296342,0.001511077038921,0.0019538800038535,0.0133692515637611,-0.5259331791781289,2.9360559539019544,5.282481701755445,-5.656558668953575,0.1377492945910786,0.0164336585581746,0.1715424569797404,0.0973508890362652
C021_A21_SY15_P07_S01_01DBS,2682,600,1171.6838701202198,1.956066561135592,42.67945904133421,0.0301915453193078,2.2172900791941967,228.38784790039065,1707.6495198835455,1.3183985138891503,0.0223457375235449,0.0285779560189696,0.1216498038467226,0.4281780900482981,0.0072572557635304,0.0054178682391402,0.0229920591775079,11.418516492168116,38.98186559824983,145.38788550544157,-176.87332964740156,0.1174223408654327,0.0567668457697414,0.1839637364598095,0.0343783461388389
C021_A18_SY16_P07_S02_01DAS,2478,600,280.5248142262245,0.4683218935329296,5.584047994209748,0.0112015128021438,0.6833100759337598,81.16962432861328,265.0296342446586,0.4560577418019302,0.007729792233931,0.0120243571700665,0.0577921985681195,0.1648390389415522,0.0027938820159585,0.003529897679825,0.0164776150754048,-50.04270928475418,81.15034065985535,12.139286911782955,-179.68138883797636,0.1181759571358506,0.0468942246469848,0.1722294358012692,0.0495201047318756
C021_A21_SY15_P07_S02_01DAS,2949,600,2171.342814234169,3.624946267502789,16.580965422988793,0.1164142179082334,2.596881614621845,350.50130462646484,8284.976428931855,1.9983129600735283,0.0338697111876869,0.0231893283431691,0.1091625179074673,1.1254886851243346,0.019076079408887,0.0084830352210808,0.0371362715570035,20.40769007184857,41.53516773291773,164.7473249263822,-39.3315070341969,0.1653327797799356,0.0424677068465348,0.2095495435103694,0.0415932670491197
C021_A21_SY15_P07_S03_01DAS,1964,600,1961.6447047762672,3.274865951212464,19.143795295864017,0.0819539034727377,2.4130718946402747,300.4942855834961,4602.399686122025,1.9306931690376277,0.032723613034536,0.0363955636480905,0.2024347030780514,0.9149174823565884,0.0155070759721455,0.0090153870718519,0.0350920052764178,-7.430786840562583,19.65363881860858,25.36742929269549,-67.01730635507357,0.173754110513962,0.0597765657338205,0.2401995820617875,0.0687852266316411
C021_A21_SY15_P07_S06_01DBS,714,600,1704.289795389477,2.8452250340391947,15.969209503974,0.0688500995743524,2.5346485304665283,408.192611694336,5144.769445603252,2.008361392459941,0.0340400236010159,0.0336608440913363,0.1736128712855077,0.6794230662766196,0.0115156451911291,0.0118873118717137,0.0413374486862822,20.82843320773237,42.14845140698879,174.3569514430191,-27.56530270826092,0.111883182899628,0.0489146070601824,0.1959935188172089,0.0320087579718935
C021_A18_SY16_P07_S02_03DBS,97,600,202.1968319260237,0.3375573154023767,14.797913958782605,0.0086084456937448,0.7757255975249172,67.21089172363281,38.12777429296319,0.1699209495722197,0.0028800160944444,0.0040234272850611,0.020214677071145,0.1048011087920305,0.0017762899795259,0.0022276096626672,0.0113599436628799,18.379534756686223,4.983990612093192,34.50402528118673,1.9402591730359435,0.151246878997656,0.0069580701596275,0.1751755251837538,0.1443527528244362
C021_A21_SY15_P07_S12_01NBS,469,600,1380.4765043550517,2.304635232646165,13.21615312442227,0.0499064677077855,2.5507253676768205,724.9671325683594,24376.06297659069,1.2452656707159306,0.0211061978087445,0.0181499550956634,0.0759197390520872,0.6943703990428992,0.0117689898142864,0.0115549041855504,0.0406330552478904,-9.776691088050702,14.541610890638731,18.41928027222165,-50.179454064481725,0.1092335145784405,0.0529479181300422,0.1973536686305354,0.037238396560323
C021_A21_SY15_P07_S14_01DBS,2489,600,1326.9174993960482,2.2152212009950745,12.924030963664546,0.0366050080893317,1.8057756100098925,393.5568237304688,5515.753918211629,1.6528345968695128,0.0280141457096527,0.0376581649053674,0.1640443855141903,0.4958167183987851,0.0084036731931997,0.0070954484532164,0.0292211160981416,42.21693307379708,69.04169736023665,177.78021767696958,-13.318101985340824,0.1578059477186159,0.0656074693946888,0.260254886959451,0.0634869601485292
