video,frame_count,hand_motion,body_motion,upper_body_angle,arm_extension
C021_A21_SY15_P01_S08_01DAS.mp4,600,2.5867352556428673,1.2755960619173563,0.09312820521752545,0.15255819660712644
C021_A19_SY15_P01_S11_01DAS.mp4,600,1.6575974577093757,0.7565377398745066,0.9637921786205416,0.11682282543454343
C021_A21_SY16_P07_S07_02DBS.mp4,600,0.3059756618548192,0.057554329858917966,2.3578070620790457,0.08459608540209332
C021_A19_SY16_P01_S07_01DBS.mp4,600,1.2884633607987428,0.6061266257992303,1.1823423556395782,0.1497733866596415
C021_A21_SY17_P07_S03_01DBS.mp4,600,1.0616654443673703,0.4513393798499682,-32.850487658758006,0.1035364148678193
C021_A18_SY17_P07_S02_02DBS.mp4,600,0.9013711704689538,0.31908451555463,-1.6834621336926978,0.12644650016329578
C021_A21_SY15_P01_S08_01DBS.mp4,600,1.7076024038253952,0.7344757465731674,3.1246645380725386,0.09084563667745507
C021_A18_SY15_P07_S03_03DBS.mp4,600,1.7417547360883163,0.877504741989742,8.016495133141552,0.20948609174367042
C021_A18_SY15_P07_S09_01DAS.mp4,600,0.8763559923329782,0.5120351279450652,-13.33807425845697,0.11232623859612177
C021_A19_SY16_P01_S10_01DBS.mp4,600,2.1794407022827276,0.7129817412284825,1.295293367687875,0.17863361582324605
C021_A20_SY17_P07_S03_02DAS.mp4,600,0.639059240006348,0.3428071539913884,-69.01893997880065,0.1035278591311078
C021_A18_SY15_P07_S13_01NAS.mp4,601,1.6949409988974469,0.6467590596857106,6.791974909561023,0.1436390039643782
C021_A21_SY32_P01_S06_01DAS.mp4,600,1.456691878660243,0.6042989453321532,-110.19190951777581,0.192401622743386
C021_A18_SY15_P01_S03_02NBS.mp4,600,1.6680314825702496,0.778340274151701,36.92726542087156,0.17560131394196904
C021_A20_SY15_P01_S01_02DAS.mp4,600,1.656431480825877,0.877511297390981,16.506230961024617,0.11177814499811492
C021_A21_SY15_P07_S03_01DBS.mp4,600,1.885831381158288,0.8331772574736648,7.316265648365179,0.1781667604571306
C021_A18_SY15_P01_S04_02DBS.mp4,600,1.5785748564679445,0.9923844650031475,20.246235010152134,0.14434144831919438
C021_A18_SY15_P07_S01_02DBS.mp4,601,0.7849124814938784,0.4089917700728251,29.427785739829286,0.12405592329900868
C021_A18_SY15_P01_S11_02DBS.mp4,600,1.1377471285160585,0.6321710399221546,30.065930493974534,0.17504712528880756
C021_A18_SY16_P01_S09_01DBS.mp4,600,1.2485974421961354,0.1960136570028151,-3.0923133655563286,0.15161544186469764
C021_A19_SY16_P07_S07_01DAS.mp4,600,1.6537067467984106,0.5964864919620585,10.744642080125658,0.11307862481711213
C021_A21_SY15_P07_S10_01DBS.mp4,600,1.5284215456896872,0.5006291045619544,-5.013017120109707,0.10665543123908999
C021_A20_SY17_P07_S07_02DAS.mp4,600,1.4535909151020177,0.45790589051099256,-9.640102323479494,0.05767589231156395
C021_A19_SY15_P07_S02_02DBS.mp4,600,1.650403698985711,0.8385680052772851,24.33557709469314,0.15594965533376987
C021_A19_SY15_P07_S02_02DAS.mp4,601,1.630396068430809,0.9464199740030081,7.002038972607946,0.17497360184461808
C021_A19_SY16_P07_S12_01NBS.mp4,601,1.142515666423843,0.5748559664311055,2.218552187347916,0.1948560069812908
C021_A20_SY16_P07_S14_01DAS.mp4,601,0.8432806774452065,0.2822245473783778,-17.808702823993933,0.19342748296750148
C021_A18_SY17_P01_S02_02DBS.mp4,600,0.742581273827542,0.25602136588068225,0.5788418396350217,0.09134810926085103
C021_A18_SY15_P01_S04_02DAS.mp4,600,1.7368765149002834,1.017204606748628,-20.49286863982335,0.15176842962667614
C021_A18_SY15_P01_S02_02DAS.mp4,600,1.3843756172223833,0.6063317175335683,23.071461858904453,0.11087697688998864
C021_A19_SY16_P07_S02_01DAS.mp4,601,0.9261512872704264,0.4845691755313184,0.4098161112207093,0.15594256665519454
C021_A17_SY15_P01_S03_01NAS.mp4,600,1.0357834911110402,0.4017345952780807,-3.741790770075483,0.11774255311233287
C021_A19_SY16_P07_S06_01DBS.mp4,600,3.1580052798353195,0.8388809343515791,4.356674069891764,0.14458659835705037
C021_A17_SY15_P01_S13_01NBS.mp4,600,0.6888461082285956,0.33077657680222516,110.54695690664413,0.16870989140850154
